"key","value"
"842860","84286000005"
"842870","84287000003"
"842890","84289000009"
"842911","84291100004"
"842919","84291900006"
"842920","84292000003"
"842930","84293000001"
"842940","84294000009"
"842951","84295100005"
"842952","84295200004"
"842959","84295900007"
"843010","84301000002"
"843020","84302000000"
"843031","84303100007"
"843039","84303900009"
"843049","84304900007"
"843050","84305000003"
"843061","84306100000"
"843069","84306900002"
"843110","84311000001"
"843120","84312000009"
"843139","84313900008"
"843141","84314100004"
"843142","84314200003"
"843143","84314300002"
"843149","84314900006"
"843221","84322100007"
"843231","84323100005"
"843239","84323900007"
"843241","84324100003"
"843242","84324200002"
"843311","84331100008"
"843319","84331900000"
"843320","84332000007"
"843330","84333000005"
"843340","84334000003"
"843351","84335100009"
"843352","84335200008"
"843359","84335900001"
"843360","84336000008"
"843390","84339000002"
"843410","84341000008"
"843420","84342000006"
"843490","84349000001"
"843610","84361000006"
"843621","84362100003"
"843629","84362900005"
"843691","84369100008"
"843699","84369900000"
"843710","84371000005"
"843780","84378000000"
"843790","84379000008"
"843820","84382000002"
"843830","84383000000"
"843840","84384000008"
"843850","84385000005"
"843860","84386000003"
"843880","84388000009"
"843890","84389000007"
"843910","84391000003"
"843920","84392000001"
"843930","84393000009"
"843991","84399100005"
"843999","84399900007"
"844010","84401000000"
"844090","84409000003"
"844110","84411000009"
"844120","84412000007"
"844130","84413000005"
"844140","84414000003"
"844190","84419000002"
"844311","84431100006"
"844312","84431200005"
"844313","84431300004"
"844314","84431400003"
"844315","84431500002"
"844316","84431600001"
"844317","84431700000"
"844331","84433100002"
"844332","84433200001"
"844391","84439100009"
"844399","84439900001"
"844400","84440000008"
"844511","84451100004"
"844512","84451200003"
"844621","84462100001"
"844629","84462900003"
"844711","84471100002"
"844712","84471200001"
"844720","84472000001"
"844790","84479000006"
"844811","84481100001"
"844820","84482000000"
"844831","84483100007"
"844832","84483200006"
"844839","84483900009"
"844842","84484200004"
"844851","84485100002"
"844859","84485900004"
"845020","84502000005"
"845090","84509000000"
"845110","84511000006"
"845129","84512900005"
"845130","84513000002"
"845140","84514000000"
"845180","84518000001"
"845190","84519000009"
"845229","84522900004"
"845230","84523000001"
"845310","84531000004"
"845320","84532000002"
"845380","84538000009"
"845390","84539000007"
"845410","84541000003"
"845430","84543000009"
"845490","84549000006"
"845510","84551000002"
"845521","84552100009"
"845522","84552200008"
"845530","84553000008"
"845590","84559000005"
"845620","84562000009"
"845630","84563000007"
"845640","84564000005"
"845650","84565000002"
"845710","84571000000"
"845720","84572000008"
"845730","84573000006"
"845811","84581100008"
"845819","84581900000"
"845891","84589100001"
"845899","84589900003"
"845910","84591000008"
"845929","84592900007"
"845931","84593100003"
"845939","84593900005"
"845941","84594100001"
"845949","84594900003"
"845951","84595100008"
"845959","84595900000"
"845961","84596100006"
"845970","84597000005"
"846012","84601200003"
"846019","84601900006"
"846022","84602200001"
"846023","84602300000"
"846024","84602400009"
"846029","84602900004"
"846031","84603100000"
"846039","84603900002"
"846040","84604000009"
"846130","84613000000"
"846140","84614000008"
"846150","84615000005"
"846211","84621100002"
"846219","84621900004"
"846223","84622300008"
"846224","84622400007"
"846225","84622500006"
"846226","84622600005"
"846229","84622900002"
"846232","84623200007"
"846233","84623300006"
"846239","84623900000"
"846242","84624200005"
"846249","84624900008"
"846251","84625100003"
"846259","84625900005"
"846263","84626300009"
"846320","84632000000"
"846330","84633000008"
"846390","84639000005"
"846410","84641000001"
"846420","84642000009"
"846510","84651000000"
"846520","84652000008"
"846591","84659100002"
"846592","84659200001"
"846593","84659300000"
"846594","84659400009"
"846595","84659500008"
"846596","84659600007"
"846610","84661000009"
"846620","84662000007"
"846630","84663000005"
"846691","84669100001"
"846692","84669200000"
"846694","84669400008"
"846721","84672100005"
"846722","84672200004"
"846781","84678100002"
"846789","84678900004"
"846791","84679100000"
"846792","84679200009"
"846799","84679900002"
"846810","84681000007"
"846820","84682000005"
"846880","84688000002"
"846890","84689000000"
"847021","84702100000"
"847029","84702900002"
"847030","84703000009"
"847050","84705000004"
"847090","84709000006"
"847130","84713000008"
"847141","84714100005"
"847149","84714900007"
"847150","84715000003"
"847180","84718000007"
"847210","84721000001"
"847321","84732100007"
"847329","84732900009"
"847330","84733000006"
"847350","84735000001"
"847410","84741000009"
"847420","84742000007"
"847431","84743100004"
"847432","84743200003"
"847439","84743900006"
"847480","84748000004"
"847490","84749000002"
"847510","84751000008"
"847521","84752100005"
"847529","84752900007"
"847621","84762100004"
"847629","84762900006"
"847681","84768100001"
"847730","84773000002"
"847740","84774000000"
"847751","84775100006"
"847759","84775900008"
"847780","84778000001"
"847790","84779000009"
"847810","84781000005"
"847890","84789000008"
"847920","84792000002"
"847930","84793000000"
"847940","84794000008"
"847960","84796000003"
"847971","84797100000"
"847979","84797900002"
"847981","84798100008"
"847982","84798200007"
"847983","84798300006"
"848010","84801000001"
"848020","84802000009"
"848030","84803000007"
"848041","84804100004"
"848049","84804900006"
"848050","84805000002"
"848060","84806000000"
"848079","84807900009"
"848110","84811000000"
"848120","84812000008"
"848130","84813000006"
"848140","84814000004"
"848280","84828000004"
"848320","84832000006"
"848350","84835000009"
"848410","84841000007"
"848420","84842000005"
"848510","84851000006"
"848520","84852000004"
"848530","84853000002"
"848580","84858000001"
"848590","84859000009"
"848710","84871000004"
"850171","85017100002"
"850211","85021100004"
"850212","85021200003"
"850231","85023100000"
"850240","85024000009"
"850410","85041000003"
"850431","85043100008"
"850490","85049000006"
"850511","85051100001"
"850519","85051900003"
"850520","85052000000"
"850630","85063000007"
"850640","85064000005"
"850650","85065000002"
"850660","85066000000"
"850690","85069000004"
"850710","85071000000"
"850720","85072000008"
"850730","85073000006"
"850750","85075000001"
"850790","85079000003"
"850811","85081100008"
"850819","85081900000"
"850860","85086000008"
"850870","85087000006"
"850940","85094000002"
"850990","85099000001"
"851010","85101000005"
"851020","85102000003"
"851030","85103000001"
"851110","85111000004"
"851120","85112000002"
"851180","85118000009"
"851230","85123000009"
"851240","85124000007"
"851390","85139000005"
"851411","85141100000"
"851419","85141900002"
"851420","85142000009"
"851431","85143100006"
"851432","85143200005"
"851439","85143900008"
"851440","85144000005"
"851511","85151100009"
"851521","85152100007"
"851529","85152900009"
"851531","85153100005"
"851539","85153900007"
"851610","85161000009"
"851621","85162100006"
"851631","85163100004"
"851632","85163200003"
"851633","85163300002"
"851640","85164000003"
"851650","85165000000"
"851671","85167100005"
"851672","85167200004"
"851679","85167900007"
"851680","85168000004"
"851711","85171100007"
"851713","85171300005"
"851714","85171400004"
"851761","85176100006"
"851762","85176200005"
"851771","85177100004"
"851779","85177900006"
"851821","85182100004"
"851822","85182200003"
"851930","85193000002"
"851989","85198900002"
"852210","85221000001"
"852321","85232100007"
"852341","85234100003"
"852351","85235100000"
"852359","85235900002"
"852380","85238000005"
"852411","85241100008"
"852412","85241200007"
"852419","85241900000"
"852491","85249100001"
"852492","85249200000"
"852499","85249900003"
"852560","85256000007"
"852610","85261000007"
"852712","85271200004"
"852713","85271300003"
"852719","85271900007"
"852729","85272900005"
"852791","85279100008"
"852792","85279200007"
"852799","85279900000"
"852842","85284200007"
"852852","85285200004"
"852872","85287200000"
"852873","85287300009"
"853010","85301000001"
"853080","85308000006"
"853090","85309000004"
"853210","85321000009"
"853221","85322100006"
"853222","85322200005"
"853223","85322300004"
"853224","85322400003"
"853229","85322900008"
"853230","85323000005"
"853290","85329000002"
"853331","85333100003"
"853339","85333900005"
"853340","85334000002"
"853390","85339000001"
"853510","85351000006"
"853610","85361000005"
"853630","85363000001"
"853641","85364100008"
"853661","85366100003"
"853670","85367000002"
"853810","85381000003"
"853910","85391000002"
"853921","85392100009"
"853931","85393100007"
"853941","85394100005"
"853951","85395100002"
"853952","85395200001"
"853990","85399000005"
"854012","85401200007"
"854020","85402000007"
"854040","85404000003"
"854060","85406000008"
"854071","85407100005"
"854081","85408100003"
"854099","85409900003"
"854121","85412100005"
"854130","85413000004"
"854151","85415100008"
"854159","85415900000"
"854231","85423100002"
"854233","85423300000"
"854310","85431000006"
"854320","85432000004"
"854411","85441100004"
"854419","85441900006"
"854430","85443000001"
"854470","85447000002"
"854511","85451100003"
"854520","85452000002"
"854610","85461000003"
"854620","85462000001"
"854690","85469000006"
"854710","85471000002"
"854720","85472000000"
"854911","85491100009"
"854912","85491200008"
"854913","85491300007"
"854914","85491400006"
"854919","85491900001"
"854921","85492100007"
"854929","85492900009"
"854931","85493100005"
"854939","85493900007"
"854991","85499100002"
"860110","86011000005"
"860120","86012000003"
"860210","86021000004"
"860310","86031000003"
"860390","86039000006"
"860500","86050000003"
"860610","86061000000"
"860630","86063000006"
"860692","86069200001"
"860699","86069900004"
"860711","86071100008"
"860712","86071200007"
"860719","86071900000"
"860721","86072100006"
"860729","86072900008"
"860730","86073000005"
"860799","86079900003"
"860900","86090000009"
"870110","87011000004"
"870121","87012100001"
"870122","87012200000"
"870123","87012300009"
"870124","87012400008"
"870129","87012900003"
"870310","87031000002"
"870432","87043200005"
"870452","87045200000"
"870490","87049000004"
"870520","87052000008"
"870530","87053000006"
"870540","87054000004"
"870710","87071000008"
"870810","87081000007"
"870821","87082100004"
"870822","87082200003"
"870893","87089300007"
"870990","87099000009"
"871130","87113000008"
"871140","87114000006"
"871150","87115000003"
"871310","87131000000"
"871390","87139000003"
"871420","87142000007"
"871495","87149500007"
"871500","87150000000"
"871610","87161000007"
"871620","87162000005"
"871631","87163100002"
"871640","87164000001"
"871680","87168000002"
"871690","87169000000"
"880211","88021100001"
"880212","88021200000"
"880220","88022000000"
"880230","88023000008"
"880240","88024000006"
"880260","88026000001"
"880510","88051000009"
"880610","88061000008"
"880621","88062100005"
"880624","88062400002"
"880629","88062900007"
"880691","88069100000"
"880694","88069400007"
"880699","88069900002"
"880710","88071000007"
"880720","88072000005"
"890110","89011000002"
"890120","89012000000"
"890130","89013000008"
"890311","89031100009"
"890321","89032100007"
"890322","89032200006"
"890323","89032300005"
"890331","89033100005"
"890332","89033200004"
"890333","89033300003"
"890400","89040000001"
"890510","89051000008"
"890520","89052000006"
"890610","89061000007"
"890790","89079000009"
"900110","90011000009"
"900120","90012000007"
"900130","90013000005"
"900219","90021900009"
"900220","90022000006"
"900311","90031100006"
"900390","90039000000"
"900640","90064000008"
"900661","90066100002"
"900669","90066900004"
"900691","90069100006"
"900699","90069900008"
"900710","90071000003"
"900720","90072000001"
"900791","90079100005"
"900792","90079200004"
"900890","90089000005"
"901010","90101000008"
"901060","90106000007"
"901110","90111000007"
"901120","90112000005"
"901180","90118000002"
"901190","90119000000"
"901210","90121000006"
"901290","90129000009"
"901320","90132000003"
"901410","90141000004"
"901420","90142000002"
"901490","90149000007"
"901510","90151000003"
"901520","90152000001"
"901530","90153000009"
"901540","90154000007"
"901730","90173000007"
"901811","90181100009"
"901812","90181200008"
"901813","90181300007"
"901820","90182000008"
"901831","90183100005"
"901832","90183200004"
"901841","90184100003"
"902121","90212100002"
"902131","90213100000"
"902140","90214000009"
"902150","90215000006"
"902212","90221200002"
"902213","90221300001"
"902214","90221400000"
"902219","90221900005"
"902230","90223000000"
"902410","90241000002"
"902480","90248000007"
"902490","90249000005"
"902590","90259000004"
"902690","90269000003"
"902710","90271000009"
"902750","90275000000"
"902781","90278100003"
"902830","90283000004"
"902890","90289000001"
"902990","90299000000"
"903031","90303100009"
"903032","90303200008"
"903039","90303900001"
"903040","90304000008"
"903082","90308200007"
"903084","90308400005"
"903089","90308900000"
"903110","90311000003"
"903120","90312000001"
"903210","90321000002"
"903220","90322000000"
"903281","90328100006"
"903290","90329000005"
"910111","91011100007"
"910121","91012100005"
"910129","91012900007"
"910191","91019100000"
"910199","91019900002"
"910211","91021100006"
"910212","91021200005"
"910219","91021900008"
"910221","91022100004"
"910229","91022900006"
"910291","91029100009"
"910299","91029900001"
"910310","91031000006"
"910390","91039000009"
"910400","91040000007"
"910511","91051100003"
"910519","91051900005"
"910521","91052100001"
"910529","91052900003"
"910599","91059900008"
"910610","91061000003"
"910700","91070000004"
"910812","91081200009"
"910819","91081900002"
"910820","91082000009"
"910890","91089000004"
"910910","91091000000"
"910990","91099000003"
"911011","91101100006"
"911012","91101200005"
"911019","91101900008"
"911090","91109000000"
"911110","91111000006"
"911120","91112000004"
"911180","91118000001"
"911190","91119000009"
"911220","91122000003"
"911290","91129000008"
"911310","91131000004"
"911320","91132000002"
"911440","91144000007"
"911490","91149000006"
"920110","92011000007"
"920120","92012000005"
"920510","92051000003"
"920600","92060000004"
"920810","92081000000"
"920930","92093000005"
"920991","92099100001"
"920992","92099200000"
"920994","92099400008"
"930110","93011000006"
"930120","93012000004"
"930190","93019000009"
"930200","93020000007"
"930310","93031000004"
"930320","93032000002"
"930330","93033000000"
"930510","93051000002"
"930591","93059100004"
"930621","93062100008"
"930629","93062900000"
"930690","93069000004"
"940110","94011000005"
"940120","94012000003"
"940131","94013100000"
"940139","94013900002"
"940141","94014100008"
"940149","94014900000"
"940171","94017100001"
"940179","94017900003"
"940180","94018000000"
"940191","94019100007"
"940199","94019900009"
"940310","94031000003"
"940320","94032000001"
"940370","94037000000"
"940391","94039100005"
"940399","94039900007"
"940410","94041000002"
"940421","94042100009"
"940430","94043000008"
"940440","94044000006"
"940511","94051100000"
"940519","94051900002"
"940521","94052100008"
"940529","94052900000"
"940531","94053100006"
"940539","94053900008"
"940591","94059100003"
"940592","94059200002"
"940599","94059900005"
"940610","94061000000"
"940620","94062000008"
"940690","94069000003"
"950420","95042000009"
"950440","95044000005"
"950590","95059000003"
"950611","95061100008"
"950612","95061200007"
"950619","95061900000"
"950621","95062100006"
"950629","95062900008"
"950631","95063100004"
"950632","95063200003"
"950639","95063900006"
"950651","95065100009"
"950661","95066100007"
"950691","95069100001"
"950710","95071000008"
"950720","95072000006"
"950730","95073000004"
"950790","95079000001"
"950810","95081000007"
"950821","95082100004"
"950822","95082200003"
"950823","95082300002"
"950824","95082400001"
"950825","95082500000"
"950826","95082600009"
"950829","95082900006"
"950830","95083000003"
"950840","95084000001"
"960310","96031000001"
"960321","96032100008"
"960329","96032900000"
"960340","96034000005"
"960350","96035000002"
"960500","96050000001"
"960610","96061000008"
"960621","96062100005"
"960622","96062200004"
"960629","96062900007"
"960630","96063000004"
"960711","96071100006"
"960720","96072000005"
"960810","96081000006"
"960820","96082000004"
"960840","96084000000"
"960850","96085000007"
"960860","96086000005"
"960899","96089900000"
"960910","96091000005"
"960920","96092000003"
"961000","96100000004"
"961210","96121000000"
"961220","96122000008"
"961310","96131000009"
"961320","96132000007"
"961511","96151100006"
"961519","96151900008"
"961590","96159000000"
"961610","96161000006"
"961620","96162000004"
"961700","96170000007"
"961800","96180000006"
"970121","97012100009"
"970122","97012200008"
"970129","97012900001"
"970191","97019100004"
"970192","97019200003"
"970199","97019900006"
"970210","97021000001"
"970290","97029000004"
"970521","97052100005"
"970531","97053100003"
"970539","97053900005"
"980500","98050000009"
"980740","98074000009"
"980910","98091000003"
"981000","98100000100"
"981100","98110000001"
"981300","98130000009"
"981700","98170000005"
"981800","98180000004"
"982000","98200000000"
"982511","98251100002"
"982512","98251200001"
"982521","98252100000"
"982522","98252200009"
"982531","98253100008"
"982532","98253200007"
"982550","98255000004"
"989900","98990000006"
"0102901","01029010006"
"0102909","01029090009"
"0105111","01051110009"
"0105112","01051120007"
"0105121","01051210008"
"0105122","01051220006"
"0105131","01051310007"
"0105139","01051390000"
"0105141","01051410006"
"0105149","01051490009"
"0105151","01051510005"
"0105159","01051590008"
"0105941","01059410009"
"0105942","01059420007"
"0105991","01059910004"
"0105992","01059920002"
"0106121","01061210007"
"0106122","01061220005"
"0106141","01061410005"
"0106149","01061490008"
"0106193","01061930006"
"0106199","01061990003"
"0201101","02011010003"
"0201109","02011090006"
"0201201","02012010001"
"0201202","02012020009"
"0202101","02021010002"
"0202109","02021090005"
"0202201","02022010000"
"0202202","02022020008"
"0206101","02061010008"
"0206291","02062910007"
"0206301","02063010004"
"0206491","02064910003"
"0206492","02064920001"
"0206802","02068020001"
"0206901","02069010001"
"0206909","02069090004"
"0207132","02071320002"
"0207261","02072610009"
"0207262","02072620007"
"0207269","02072690002"
"0207271","02072710008"
"0207441","02074410007"
"0207442","02074420005"
"0207449","02074490000"
"0207451","02074510006"
"0207452","02074520004"
"0207453","02074530002"
"0207459","02074590009"
"0207541","02075410004"
"0207542","02075420002"
"0207549","02075490007"
"0207551","02075510003"
"0207552","02075520001"
"0207553","02075530009"
"0207559","02075590006"
"0207601","02076010006"
"0207602","02076020004"
"0207603","02076030002"
"0207604","02076040000"
"0207605","02076050007"
"0207606","02076060005"
"0207609","02076090009"
"0208101","02081010006"
"0208102","02081020004"
"0208301","02083010002"
"0208302","02083020000"
"0208403","02084030006"
"0208404","02084040004"
"0208601","02086010005"
"0208602","02086020003"
"0210993","02109930002"
"0302491","03024910006"
"0302492","03024920004"
"0302493","03024930002"
"0302494","03024940000"
"0302891","03028910007"
"0302892","03028920005"
"0302893","03028930003"
"0302896","03028960006"
"0302897","03028970004"
"0302911","03029110003"
"0302912","03029120001"
"0303591","03035910002"
"0303592","03035920000"
"0303593","03035930008"
"0303594","03035940006"
"0303691","03036910000"
"0303699","03036990003"
"0303891","03038910006"
"0303892","03038920004"
"0303893","03038930002"
"0303896","03038960005"
"0303897","03038970003"
"0303911","03039110002"
"0304491","03044910004"
"0304492","03044920002"
"0304493","03044930000"
"0304511","03045110009"
"0304521","03045210008"
"0304529","03045290001"
"0304591","03045910001"
"0304592","03045920009"
"0304831","03048310001"
"0304839","03048390004"
"0304891","03048910005"
"0304892","03048920003"
"0304893","03048930001"
"0304894","03048940009"
"0304895","03048950006"
"0304896","03048960004"
"0304897","03048970002"
"0304911","03049110001"
"0304919","03049190004"
"0304921","03049210000"
"0304929","03049290003"
"0304932","03049320007"
"0304941","03049410008"
"0304942","03049420006"
"0304951","03049510007"
"0304952","03049520005"
"0304961","03049610006"
"0304971","03049710005"
"0304979","03049790008"
"0305201","03052010006"
"0305391","03053910005"
"0305441","03054410008"
"0305449","03054490001"
"0305492","03054920001"
"0305493","03054930009"
"0305494","03054940007"
"0305495","03054950004"
"0305531","03055310006"
"0305539","03055390009"
"0305541","03055410005"
"0305542","03055420003"
"0305543","03055430001"
"0305549","03055490008"
"0305691","03056910008"
"0305694","03056940002"
"0305711","03057110004"
"0305712","03057120002"
"0305713","03057130000"
"0306191","03061910008"
"0306192","03061920006"
"0306351","03063510008"
"0306352","03063520006"
"0306361","03063610007"
"0306391","03063910004"
"0306911","03069110009"
"0306912","03069120007"
"0306921","03069210008"
"0306922","03069220006"
"0306931","03069310007"
"0306932","03069320005"
"0306991","03069910001"
"0307111","03071110005"
"0307192","03071920005"
"0307193","03071930003"
"0307194","03071940001"
"0307293","03072930001"
"0307393","03073930009"
"0307431","03074310007"
"0307591","03075910204"
"0307592","03075920006"
"0307602","03076020003"
"0307603","03076030001"
"0307604","03076040009"
"0307711","03077110002"
"0307712","03077120000"
"0307721","03077210001"
"0307722","03077220009"
"0307723","03077230007"
"0307724","03077240005"
"0307811","03078110000"
"0307831","03078310008"
"0307832","03078320006"
"0307871","03078710004"
"0307872","03078720002"
"0307873","03078730000"
"0307874","03078740008"
"0307881","03078810003"
"0307882","03078820001"
"0307911","03079110008"
"0307921","03079210007"
"0307922","03079220005"
"0307923","03079230003"
"0307924","03079240001"
"0307929","03079290000"
"0308111","03081110004"
"0308119","03081190007"
"0308194","03081940000"
"0308302","03083020009"
"0308304","03083040005"
"0308902","03089020006"
"0308903","03089030004"
"0308904","03089040002"
"0309901","03099010007"
"0309902","03099020005"
"0309903","03099030003"
"0401101","04011010001"
"0401102","04011020009"
"0401109","04011090004"
"0401201","04012010009"
"0401202","04012020007"
"0401209","04012090002"
"0401401","04014010005"
"0401402","04014020003"
"0401409","04014090008"
"0401501","04015010002"
"0401502","04015020000"
"0401509","04015090005"
"0402911","04029110002"
"0402912","04029120000"
"0402913","04029130008"
"0402991","04029910004"
"0402992","04029920002"
"0402993","04029930000"
"0402994","04029940008"
"0403901","04039010002"
"0403903","04039030008"
"0403904","04039040006"
"0403906","04039060001"
"0403909","04039090005"
"0405201","04052010005"
"0405202","04052020003"
"0405901","04059010000"
"0405909","04059090003"
"0407111","04071110004"
"0407119","04071190007"
"0407191","04071910006"
"0408191","04081910005"
"0408199","04081990008"
"0408911","04089110006"
"0408919","04089190009"
"0408991","04089910008"
"0408999","04089990001"
"0501001","05010010002"
"0501002","05010020000"
"0502101","05021010009"
"0502102","05021020007"
"0502902","05029020000"
"0505901","05059010009"
"0505903","05059030005"
"0506902","05069020006"
"0506903","05069030004"
"0508002","05080020003"
"0508003","05080030001"
"0508004","05080040009"
"0511912","05119120008"
"0511991","05119910002"
"0511992","05119920000"
"0511993","05119930008"
"0511994","05119940006"
"0511995","05119950003"
"0511996","05119960001"
"0601203","06012030003"
"0602101","06021010008"
"0603191","06031910008"
"0603901","06039010000"
"0603909","06039090003"
"0604202","06042020002"
"0604203","06042030000"
"0604909","06049090002"
"0703101","07031010006"
"0703102","07031020004"
"0703201","07032010004"
"0703209","07032090007"
"0704901","07049010008"
"0709511","07095110000"
"0709519","07095190003"
"0709592","07095920000"
"0710291","07102910006"
"0710802","07108020000"
"0710803","07108030008"
"0711901","07119010009"
"0711902","07119020007"
"0711903","07119030005"
"0712311","07123110000"
"0712391","07123910002"
"0712901","07129010008"
"0712903","07129030004"
"0712904","07129040002"
"0712905","07129050009"
"0713101","07131010004"
"0713109","07131090007"
"0713331","07133310007"
"0713339","07133390000"
"0713341","07133410006"
"0713349","07133490009"
"0713351","07133510005"
"0713359","07133590008"
"0713392","07133920009"
"0713399","07133990004"
"0713501","07135010005"
"0713509","07135090008"
"0713601","07136010003"
"0713609","07136090006"
"0713901","07139010007"
"0713909","07139090000"
"0714101","07141010003"
"0714102","07141020001"
"0714201","07142010001"
"0714202","07142020009"
"0714301","07143010009"
"0714302","07143020007"
"0714303","07143030005"
"0714401","07144010007"
"0714402","07144020005"
"0714501","07145010004"
"0714502","07145020002"
"0801211","08012110004"
"0801212","08012120002"
"0801221","08012210003"
"0801222","08012220001"
"0801311","08013110002"
"0801312","08013120000"
"0801321","08013210001"
"0801322","08013220009"
"0802111","08021110005"
"0802112","08021120003"
"0802121","08021210004"
"0802122","08021220002"
"0802411","08024110009"
"0802412","08024120007"
"0802421","08024210008"
"0802422","08024220006"
"0802991","08029910000"
"0802992","08029920008"
"0802993","08029930006"
"0802999","08029990003"
"0803101","08031010005"
"0803102","08031020003"
"0803901","08039010008"
"0803902","08039020006"
"0804201","08042010002"
"0804202","08042020000"
"0804301","08043010000"
"0804302","08043020008"
"0804501","08045010005"
"0804503","08045030001"
"0805102","08051020001"
"0805103","08051030009"
"0805402","08054020005"
"0805501","08055010004"
"0805509","08055090007"
"0806201","08062010000"
"0806202","08062020008"
"0807191","08071910002"
"0807199","08071990005"
"0808301","08083010006"
"0808309","08083090009"
"0809401","08094010003"
"0809402","08094020001"
"0810401","08104010000"
"0810409","08104090003"
"0810902","08109020007"
"0810904","08109040003"
"0810906","08109060008"
"0811901","08119011007"
"0812901","08129010007"
"0812909","08129090000"
"0813201","08132010001"
"0813401","08134010007"
"0813402","08134020005"
"0901901","09019010009"
"0901902","09019020007"
"0902301","09023010001"
"0902302","09023020009"
"0902309","09023090004"
"0902401","09024010009"
"0902402","09024020007"
"0902409","09024090002"
"0904111","09041110002"
"0904112","09041120000"
"0904211","09042110000"
"0904219","09042190003"
"0910991","09109910009"
"0910992","09109920007"
"0910999","09109990002"
"1101001","11010010004"
"1101002","11010020002"
"1102909","11029090007"
"1103191","11031910001"
"1103192","11031920009"
"1103193","11031930007"
"1103199","11031990004"
"1103201","11032010008"
"1103202","11032020006"
"1103209","11032090001"
"1104191","11041910000"
"1104192","11041920008"
"1104221","11042210005"
"1104229","11042290008"
"1104291","11042910008"
"1104292","11042920006"
"1104293","11042930004"
"1104299","11042990001"
"1105101","11051010008"
"1105102","11051020006"
"1106101","11061010007"
"1106109","11061090000"
"1106201","11062010005"
"1106209","11062090008"
"1106301","11063010003"
"1106309","11063090006"
"1108141","11081410001"
"1108142","11081420009"
"1108191","11081910006"
"1108199","11081990009"
"1109001","11090010006"
"1109009","11090090009"
"1202301","12023010006"
"1202302","12023020004"
"1207701","12077010002"
"1207991","12079910009"
"1207993","12079930005"
"1207999","12079990002"
"1211201","12112010007"
"1211202","12112020005"
"1211203","12112030003"
"1211204","12112040001"
"1211205","12112050008"
"1211209","12112090000"
"1212998","12129980007"
"1301901","13019010003"
"1301903","13019030009"
"1301904","13019040007"
"1302191","13021910000"
"1302192","13021920008"
"1302193","13021930006"
"1302199","13021990003"
"1302321","13023210003"
"1302322","13023220001"
"1302391","13023910006"
"1302399","13023990009"
"1404901","14049010009"
"1404902","14049020007"
"1404903","14049030005"
"1404904","14049040003"
"1404906","14049060008"
"1404907","14049070006"
"1404908","14049080004"
"1502101","15021010007"
"1502102","15021020005"
"1505001","15050010006"
"1505009","15050090009"
"1506001","15060010005"
"1506002","15060020003"
"1512111","15121110004"
"1512112","15121120002"
"1512191","15121910006"
"1512192","15121920004"
"1513211","15132110001"
"1513212","15132120009"
"1513291","15132910003"
"1513292","15132920001"
"1514911","15149110005"
"1514912","15149120003"
"1514991","15149910007"
"1514992","15149920005"
"1515901","15159010005"
"1515902","15159020003"
"1516202","15162020007"
"1517901","15179010003"
"1517902","15179020001"
"1517909","15179090006"
"1518001","15180010001"
"1518002","15180020009"
"1518003","15180030007"
"1518004","15180040005"
"1518005","15180050002"
"1518009","15180090004"
"1521901","15219010007"
"1521902","15219020005"
"1521909","15219090000"
"1522001","15220010005"
"1522002","15220020003"
"1601001","16010010009"
"1601009","16010090002"
"1602101","16021010006"
"1602109","16021090009"
"1602903","16029030005"
"1604121","16041210002"
"1604151","16041510009"
"1604192","16041920003"
"1604193","16041930001"
"1605511","16055110003"
"1605531","16055310001"
"1701912","17019120006"
"1701991","17019910000"
"1701992","17019920008"
"1702111","17021110004"
"1702112","17021120002"
"1702902","17029020006"
"1702903","17029030004"
"1702904","17029040002"
"1702909","17029090001"
"1703101","17031010004"
"1703109","17031090007"
"1703901","17039010007"
"1703909","17039090000"
"1801001","18010010007"
"1801002","18010020005"
"1806901","18069010003"
"1806902","18069020001"
"1806903","18069030009"
"1806904","18069040007"
"1901903","19019030003"
"1901904","19019040001"
"1902111","19021110002"
"1902119","19021190005"
"1902191","19021910004"
"1902199","19021990007"
"1902302","19023020007"
"1902309","19023090002"
"1903001","19030010004"
"1903002","19030020002"
"1903003","19030030000"
"1905901","19059010003"
"1905902","19059020001"
"1905903","19059030009"
"1905904","19059040007"
"1905905","19059050004"
"1905906","19059060002"
"1905907","19059070000"
"1905909","19059090006"
"2004109","20041090001"
"2004902","20049020009"
"2005101","20051010007"
"2005102","20051020005"
"2005201","20052010005"
"2005202","20052020003"
"2005209","20052090008"
"2005519","20055190000"
"2005591","20055910009"
"2005599","20055990002"
"2005801","20058010002"
"2005809","20058090005"
"2005991","20059910001"
"2007911","20079110007"
"2007919","20079190000"
"2007991","20079910009"
"2007999","20079990002"
"2008112","20081120001"
"2008191","20081910005"
"2008192","20081920003"
"2008193","20081930001"
"2008994","20089940002"
"2008995","20089950009"
"2008996","20089960007"
"2009111","20091110002"
"2009121","20091210001"
"2009191","20091910004"
"2009411","20094110006"
"2009491","20094910008"
"2009501","20095010004"
"2009502","20095020002"
"2009611","20096110001"
"2009691","20096910003"
"2009711","20097110009"
"2009791","20097910001"
"2009892","20098920007"
"2009893","20098930005"
"2009894","20098940003"
"2009899","20098990002"
"2009902","20099020004"
"2009903","20099030002"
"2103101","21031010008"
"2103109","21031090001"
"2103901","21039010001"
"2103902","21039020009"
"2103904","21039040005"
